"StudyID","SnapshotDate","GroupLevel","GroupID","MetricID","State","AssignedTo","RiskSignalID","RiskSignalURL","SignalDescription","RecommendedAction","ActionTaken","CTMSID","CreatedDate","ResolvedDate","ExtractionDate","RiskSignalDuplicateFlag","RelevantSnapshotDate","RelevantSnapshotFlag","RiskSignalAge","FunctionalArea","GroupLabel","MetricLabel","MetricAbbreviation","Country"
"AA-AA-000-0000",2025-04-01,"Site","0X8354","Analysis_kri0015","Awaiting Triage",,900251,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900251","Synthetic risk signal for Analysis_kri0015 at 0X8354","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Premature Death Rate","DTH90","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8379","Analysis_kri0009","Open Action","Synthetic Monitor",900252,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900252","Synthetic risk signal for Analysis_kri0009 at 0X8379","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Delayed Query Resolution Rate","OQRY","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8517","Analysis_kri0014","Open Action","Synthetic Monitor",900253,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900253","Synthetic risk signal for Analysis_kri0014 at 0X8517","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X8625","Analysis_kri0014","Closed Action","Synthetic Monitor",900254,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900254","Synthetic risk signal for Analysis_kri0014 at 0X8625","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X8633","Analysis_kri0014","No Action",,900255,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900255","Synthetic risk signal for Analysis_kri0014 at 0X8633","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8723","Analysis_kri0014","Open Action","Synthetic Monitor",900256,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900256","Synthetic risk signal for Analysis_kri0014 at 0X8723","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-03-01,FALSE,15,"Central Monitoring","Deer","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8743","Analysis_kri0001","Open Action","Synthetic Monitor",900257,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900257","Synthetic risk signal for Analysis_kri0001 at 0X8743","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Adverse Event Rate","AE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8743","Analysis_kri0019","No Action",,900258,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900258","Synthetic risk signal for Analysis_kri0019 at 0X8743","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","IP Non-Starter Rate","IPNS","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8764","Analysis_kri0014","No Action",,900259,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900259","Synthetic risk signal for Analysis_kri0014 at 0X8764","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8786","Analysis_kri0001","Closed Action","Synthetic Monitor",900260,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900260","Synthetic risk signal for Analysis_kri0001 at 0X8786","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Adverse Event Rate","AE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X8786","Analysis_kri0014","Open Action","Synthetic Monitor",900261,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900261","Synthetic risk signal for Analysis_kri0014 at 0X8786","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-03-01,FALSE,15,"Central Monitoring","Deer","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X8788","Analysis_kri0001","No Action",,900262,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900262","Synthetic risk signal for Analysis_kri0001 at 0X8788","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Adverse Event Rate","AE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8788","Analysis_kri0002","Open Action","Synthetic Monitor",900263,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900263","Synthetic risk signal for Analysis_kri0002 at 0X8788","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Serious Adverse Event Rate","SAE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8788","Analysis_kri0014","No Action",,900264,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900264","Synthetic risk signal for Analysis_kri0014 at 0X8788","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8788","Analysis_kri0019","Open Action","Synthetic Monitor",900265,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900265","Synthetic risk signal for Analysis_kri0019 at 0X8788","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","IP Non-Starter Rate","IPNS","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8799","Analysis_kri0002","No Action",,900266,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900266","Synthetic risk signal for Analysis_kri0002 at 0X8799","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Doe","Serious Adverse Event Rate","SAE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X8799","Analysis_kri0014","Closed Action","Synthetic Monitor",900267,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900267","Synthetic risk signal for Analysis_kri0014 at 0X8799","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Doe","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X8964","Analysis_kri0001","Closed Action","Synthetic Monitor",900268,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900268","Synthetic risk signal for Analysis_kri0001 at 0X8964","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Adverse Event Rate","AE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X9051","Analysis_kri0001","Awaiting Triage",,900269,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900269","Synthetic risk signal for Analysis_kri0001 at 0X9051","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Adverse Event Rate","AE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X9142","Analysis_kri0014","Open Action","Synthetic Monitor",900270,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900270","Synthetic risk signal for Analysis_kri0014 at 0X9142","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X9216","Analysis_kri0014","No Action",,900271,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900271","Synthetic risk signal for Analysis_kri0014 at 0X9216","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X9346","Analysis_kri0001","Closed Action","Synthetic Monitor",900272,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900272","Synthetic risk signal for Analysis_kri0001 at 0X9346","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Doe","Adverse Event Rate","AE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X9346","Analysis_kri0014","Awaiting Triage",,900273,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900273","Synthetic risk signal for Analysis_kri0014 at 0X9346","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Doe","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X9360","Analysis_kri0001","No Action",,900274,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900274","Synthetic risk signal for Analysis_kri0001 at 0X9360","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Smith","Adverse Event Rate","AE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X9360","Analysis_kri0014","No Action",,900275,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900275","Synthetic risk signal for Analysis_kri0014 at 0X9360","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X9574","Analysis_kri0012","Closed Action","Synthetic Monitor",900276,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900276","Synthetic risk signal for Analysis_kri0012 at 0X9574","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Screen Failure Rate","SF","US"
"AA-AA-000-0000",2025-04-01,"Site","0X958","Analysis_kri0005","No Action",,900277,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900277","Synthetic risk signal for Analysis_kri0005 at 0X958","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Grade 3+ Lab Abnormality Rate","LB","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X958","Analysis_kri0014","No Action",,900278,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900278","Synthetic risk signal for Analysis_kri0014 at 0X958","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X9580","Analysis_kri0002","Closed Action","Synthetic Monitor",900279,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900279","Synthetic risk signal for Analysis_kri0002 at 0X9580","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Deer","Serious Adverse Event Rate","SAE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X9580","Analysis_kri0003","Awaiting Triage",,900280,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900280","Synthetic risk signal for Analysis_kri0003 at 0X9580","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Non-Important Protocol Deviation Rate","PD","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X9580","Analysis_kri0014","Open Action","Synthetic Monitor",900281,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900281","Synthetic risk signal for Analysis_kri0014 at 0X9580","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-03-01,FALSE,15,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X9737","Analysis_kri0002","Closed Action","Synthetic Monitor",900282,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900282","Synthetic risk signal for Analysis_kri0002 at 0X9737","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Serious Adverse Event Rate","SAE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X9737","Analysis_kri0014","No Action",,900283,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900283","Synthetic risk signal for Analysis_kri0014 at 0X9737","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Doe","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X9858","Analysis_kri0019","Closed Action","Synthetic Monitor",900284,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900284","Synthetic risk signal for Analysis_kri0019 at 0X9858","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","IP Non-Starter Rate","IPNS","UK"
